0,1,2,3
20180307,0.5,8.0,3
20180306,0.8333333333333334,10.0,3
20180305,0.7,8.2,5
20180304,0.45,6.7,10
20180303,0.5,7.0,7
20180302,0.625,8.5,4
20180301,0.5714285714285714,8.428571428571429,7
20180228,0.5625,6.625,8
20180227,0.42857142857142855,7.857142857142857,7
20180226,0.9,9.0,5
20180225,0.7142857142857143,10.0,7
20180224,0.25,7.166666666666667,12
20180223,0.5833333333333334,7.833333333333333,6
20180222,0.6538461538461539,8.461538461538462,13
20180221,0.9285714285714286,8.571428571428571,7
20180220,0.7777777777777778,9.0,9
20180219,0.6052631578947368,8.473684210526315,19
20180218,0.5303030303030303,7.484848484848484,33
20180217,0.7258064516129032,9.129032258064516,31
20180216,0.6785714285714286,9.142857142857142,14
20180215,0.4166666666666667,8.166666666666666,12
20180214,0.6818181818181818,8.363636363636363,11
20180213,0.75,8.9,10
20180212,0.25,6.5,4
20180211,0.6428571428571429,8.857142857142858,7
20180210,0.4,8.0,10
20180209,0.6666666666666666,10.0,3
20180208,0.5,7.5,4
20180207,0.8333333333333334,9.333333333333334,3
20180206,0.6818181818181818,8.363636363636363,11
20180205,0.375,8.5,8
20180204,0.5277777777777778,7.833333333333333,18
20180203,0.5178571428571429,7.357142857142857,28
20180202,0.8181818181818182,9.636363636363637,11
20180201,0.45,6.2,20
20180131,0.6923076923076923,8.538461538461538,13
20180130,0.7391304347826086,8.478260869565217,23
20180129,0.5576923076923077,7.615384615384615,26
20180128,0.5909090909090909,7.696969696969697,33
20180127,0.5405405405405406,7.702702702702703,37
20180126,0.6379310344827587,8.448275862068966,29
20180125,0.35,6.0,30
20180124,0.5957446808510638,7.851063829787234,47
20180123,0.5,6.52,25
20180122,0.7142857142857143,8.428571428571429,7
20180121,0.9166666666666666,9.333333333333334,6
20180120,1.0,9.0,3
20180119,0.8,9.6,5
20180118,0.6666666666666666,9.666666666666666,6
20180117,0.7857142857142857,9.428571428571429,7
20180116,0.8333333333333334,8.166666666666666,6
20180115,0.6875,8.375,8
20180114,0.9615384615384616,9.307692307692308,13
20180113,0.875,8.625,8
20180112,0.75,8.2,10
20180111,0.9166666666666666,8.583333333333334,12
20180110,0.8888888888888888,9.555555555555555,9
20180109,0.8461538461538461,8.846153846153847,13
20180108,0.9090909090909091,9.636363636363637,11
20180107,0.8076923076923077,8.615384615384615,13
20180106,0.7666666666666667,8.6,15
20180105,0.8636363636363636,8.636363636363637,11
20180104,0.75,8.5,10
20180103,0.9583333333333334,9.5,12
20180102,0.75,8.45,20
20180101,0.8214285714285714,8.857142857142858,14
20171231,0.6764705882352942,8.588235294117647,17
20171230,0.95,9.7,10
20171229,0.9166666666666666,9.277777777777779,18
20171228,0.5909090909090909,9.454545454545455,11
20171227,0.6818181818181818,8.136363636363637,22
20171226,0.90625,9.3125,16
20171225,1.0,9.666666666666666,6
20171224,0.8421052631578947,9.052631578947368,19
20171223,0.8666666666666667,9.066666666666666,15
20171222,0.75,9.055555555555555,18
20171221,0.8333333333333334,9.5,6
20171220,0.8333333333333334,8.11111111111111,18
20171219,0.84375,8.75,16
20171218,0.7666666666666667,9.333333333333334,15
20171217,0.8695652173913043,8.869565217391305,23
20171216,0.7884615384615384,9.23076923076923,26
20171215,0.75,9.0,14
20171214,0.7647058823529411,8.941176470588236,17
20171213,0.6538461538461539,8.923076923076923,13
20171212,0.7,9.333333333333334,15
20171211,0.7142857142857143,9.0,21
20171210,0.8888888888888888,9.25925925925926,27
20171209,0.7258064516129032,8.870967741935484,31
20171208,0.7708333333333334,8.875,24
20171207,0.7037037037037037,8.962962962962964,27
20171206,0.9230769230769231,9.346153846153847,26
20171205,0.6538461538461539,8.423076923076923,26
20171204,0.825,9.075,40
20171203,0.8050847457627118,8.830508474576272,59
20171202,0.8,9.2,60
20171201,0.7564102564102564,9.23076923076923,39
20171130,0.7876712328767124,8.794520547945206,73
20171129,0.8014705882352942,9.235294117647058,68
20171128,0.7971014492753623,8.956521739130435,69
20171127,0.7628205128205128,8.846153846153847,78
20171126,0.8247863247863247,8.957264957264957,117
20171125,0.8006535947712419,9.117647058823529,153
20171124,0.74375,8.7125,80
20171123,0.7531645569620253,8.721518987341772,79
20171122,0.7578947368421053,8.8,95
20171121,0.7723214285714286,8.767857142857142,112
20171120,0.8198529411764706,9.102941176470589,136
20171119,0.7995391705069125,8.96774193548387,217
20171118,0.7346491228070176,9.043859649122806,228
20171117,0.777027027027027,8.763513513513514,148
20171116,0.7426900584795322,8.777777777777779,171
20171115,0.7267441860465116,8.924418604651162,172
20171114,0.7238372093023255,8.720930232558139,172
20171113,0.845,9.07,200
20171112,0.7674698795180723,8.932530120481928,415
20171111,0.7855153203342619,8.972144846796658,359
20171110,0.7745535714285714,8.977678571428571,224
20171109,0.7350230414746544,8.995391705069125,217
20171108,0.7742718446601942,8.941747572815533,206
20171107,0.7399193548387096,8.935483870967742,248
20171106,0.7692307692307693,8.903846153846153,364
20171105,0.7745098039215687,8.891503267973857,765
20171104,0.7694656488549618,8.949618320610687,655
20171103,0.7379603399433428,8.736543909348441,353
20171102,0.7992788461538461,8.9375,416
20171101,0.7344913151364765,8.749379652605459,403
20171031,0.7339449541284404,8.832568807339449,436
20171030,0.744927536231884,8.856521739130434,690
20171029,0.7660550458715596,9.002822865208186,1417
20171028,0.7302100161550888,8.861873990306947,1238
20171027,0.7107046070460704,8.785907859078591,738
20171026,0.7199693955623565,8.853863810252486,1307
20171025,0.7052512704686618,8.843026538678712,1771
